0,0,0,0,0,0,1,0,3,1,0,6,0,0,0,1,0,0,1,0,3,1,1,0,0,0,4,4,2338,1,5,1,0,0,0,1,3,43,0,231
0,0,0,0,0,0,0,4,0,8,0,4,0,1,0,5,0,0,0,2,1,0,1,0,0,0,2,0,13,646,22,0,0,0,1,0,4,14,0,31
0,0,0,0,0,0,0,3,21,7,0,3,0,5,0,3,0,0,1,4,3,1,10,0,0,0,5,6,3,1,3177,3,0,0,2,1,0,13,0,271
0,0,0,0,0,0,2,1,1,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,167,0,0,6,0,0,0,0,21
2,2,9,2,0,1,0,0,0,0,1,0,1,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,145,2,0,0,0,0,0,22
1,2,11,2,1,1,0,0,0,0,5,0,2,0,0,0,9,19,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3,914,0,0,0,0,0,69
0,0,0,0,0,0,3,0,6,1,0,1,0,7,0,0,0,0,0,0,1,1,1,0,0,0,4,4,3,1,3,0,0,0,626,1,0,6,0,67
0,0,0,0,0,0,2,0,1,2,0,0,0,2,0,2,0,0,0,0,1,4,1,0,0,0,1,2,1,0,0,0,0,0,0,1106,0,0,0,116
0,0,0,0,0,0,0,0,2,6,0,2,0,0,1,56,0,0,0,1,0,1,1,0,0,0,0,0,2,1,10,0,0,0,0,0,600,0,0,107
0,0,0,0,0,0,0,1,5,2,0,1,0,3,0,1,0,0,0,1,1,0,1,0,0,0,0,1,28,0,13,0,0,0,1,0,1,1220,0,150
0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,61,5
10,8,103,11,1,14,5,5,205,37,12,28,8,7,1,28,22,19,1,8,15,4,30,8,2,1,5,21,27,1,68,0,1,40,9,13,10,9,0,0
